Conjugation,Verb,Tense,Person,Lesson#,Lesson ID,Shared
ulertu zintuztedan,ulertu,pastByObject,zuek,231,object-axis-past-review,NO
ulertu nituen,ulertu,pastByObject,haiek,231,object-axis-past-review,NO
ezagutu zintudan,ezagutu,pastByObject,zu,231,object-axis-past-review,NO
ezagutu zintuztedan,ezagutu,pastByObject,zuek,231,object-axis-past-review,NO
ezagutu nituen,ezagutu,pastByObject,haiek,231,object-axis-past-review,NO
aurkitu zintudan,aurkitu,pastByObject,zu,231,object-axis-past-review,NO
aurkitu zintuztedan,aurkitu,pastByObject,zuek,231,object-axis-past-review,NO
aurkitu nituen,aurkitu,pastByObject,haiek,231,object-axis-past-review,NO
bilatu zintudan,bilatu,pastByObject,zu,231,object-axis-past-review,NO
bilatu zintuztedan,bilatu,pastByObject,zuek,231,object-axis-past-review,NO
babestu zintudan,babestu,pastByObject,zu,231,object-axis-past-review,NO
babestu zintuztedan,babestu,pastByObject,zuek,231,object-axis-past-review,NO
babestu nituen,babestu,pastByObject,haiek,231,object-axis-past-review,NO
bultzatu zintudan,bultzatu,pastByObject,zu,231,object-axis-past-review,NO
bultzatu zintuztedan,bultzatu,pastByObject,zuek,231,object-axis-past-review,NO
bultzatu nituen,bultzatu,pastByObject,haiek,231,object-axis-past-review,NO
sustatu nituen,sustatu,pastByObject,haiek,231,object-axis-past-review,NO
bermatu nituen,bermatu,pastByObject,haiek,231,object-axis-past-review,NO
ziurtatu nituen,ziurtatu,pastByObject,haiek,231,object-axis-past-review,NO
gaitzetsi zintudan,gaitzetsi,pastByObject,zu,231,object-axis-past-review,NO
gaitzetsi zintuztedan,gaitzetsi,pastByObject,zuek,231,object-axis-past-review,NO
gaitzetsi nituen,gaitzetsi,pastByObject,haiek,231,object-axis-past-review,NO
sentitu nituen,sentitu,pastByObject,haiek,231,object-axis-past-review,NO
sumatu zintudan,sumatu,pastByObject,zu,231,object-axis-past-review,NO
sumatu zintuztedan,sumatu,pastByObject,zuek,231,object-axis-past-review,NO
sumatu nituen,sumatu,pastByObject,haiek,231,object-axis-past-review,NO
aztertu zintudan,aztertu,pastByObject,zu,231,object-axis-past-review,NO
aztertu zintuztedan,aztertu,pastByObject,zuek,231,object-axis-past-review,NO
aztertu nituen,aztertu,pastByObject,haiek,231,object-axis-past-review,NO
ukatu nituen,ukatu,pastByObject,haiek,231,object-axis-past-review,NO
bukatu nituen,bukatu,pastByObject,haiek,231,object-axis-past-review,NO
amaitu nituen,amaitu,pastByObject,haiek,231,object-axis-past-review,NO
gainditu nituen,gainditu,pastByObject,haiek,231,object-axis-past-review,NO
bereiztu nituen,bereiztu,pastByObject,haiek,231,object-axis-past-review,NO
jaso zintudan,jaso,pastByObject,zu,231,object-axis-past-review,NO
jaso zintuztedan,jaso,pastByObject,zuek,231,object-axis-past-review,NO
jaso nituen,jaso,pastByObject,haiek,231,object-axis-past-review,NO
itxaron zintudan,itxaron,pastByObject,zu,231,object-axis-past-review,NO
itxaron zintuztedan,itxaron,pastByObject,zuek,231,object-axis-past-review,NO
itxaron nituen,itxaron,pastByObject,haiek,231,object-axis-past-review,NO
hausnartu nituen,hausnartu,pastByObject,haiek,231,object-axis-past-review,NO
pentsatu zintudan,pentsatu,pastByObject,zu,231,object-axis-past-review,NO
pentsatu zintuztedan,pentsatu,pastByObject,zuek,231,object-axis-past-review,NO
pentsatu nituen,pentsatu,pastByObject,haiek,231,object-axis-past-review,NO
aldarrikatu nituen,aldarrikatu,pastByObject,haiek,231,object-axis-past-review,NO
plazaratu nituen,plazaratu,pastByObject,haiek,231,object-axis-past-review,NO
batu zintudan,batu,pastByObject,zu,231,object-axis-past-review,NO
batu zintuztedan,batu,pastByObject,zuek,231,object-axis-past-review,NO
batu nituen,batu,pastByObject,haiek,231,object-axis-past-review,NO
adierazi nituen,adierazi,pastByObject,haiek,231,object-axis-past-review,NO
kontuan hartu zintudan,kontuan-hartu,pastByObject,zu,231,object-axis-past-review,NO
kontuan hartu zintuztedan,kontuan-hartu,pastByObject,zuek,231,object-axis-past-review,NO
kontuan hartu nituen,kontuan-hartu,pastByObject,haiek,231,object-axis-past-review,NO
nau,ukan,presentByObject,ni,232,ukan-object-axis-present-hura,NO
gaitu,ukan,presentByObject,gu,232,ukan-object-axis-present-hura,NO
zaitu,ukan,presentByObject,zu,232,ukan-object-axis-present-hura,NO
zaituzte,ukan,presentByObject,zuek,232,ukan-object-axis-present-hura,NO
maite ninduen,maite,pastByObject,ni,233,maite-object-axis-past-hura,NO
maite zuen,maite,pastByObject,hura,233,maite-object-axis-past-hura,YES
maite gintuen,maite,pastByObject,gu,233,maite-object-axis-past-hura,NO
maite zintuen,maite,pastByObject,zu,233,maite-object-axis-past-hura,NO
maite zintuzten,maite,pastByObject,zuek,233,maite-object-axis-past-hura,NO
maite zituen,maite,pastByObject,haiek,233,maite-object-axis-past-hura,NO
maite nau,maite,presentByObject,ni,234,object-axis-present-review-hura,NO
maite du,maite,presentByObject,hura,234,object-axis-present-review-hura,YES
maite gaitu,maite,presentByObject,gu,234,object-axis-present-review-hura,NO
maite zaitu,maite,presentByObject,zu,234,object-axis-present-review-hura,NO
maite zaituzte,maite,presentByObject,zuek,234,object-axis-present-review-hura,NO
maite ditu,maite,presentByObject,haiek,234,object-axis-present-review-hura,NO
ikusten nau,ikusi,presentByObject,ni,234,object-axis-present-review-hura,NO
ikusten gaitu,ikusi,presentByObject,gu,234,object-axis-present-review-hura,NO
ikusten zaitu,ikusi,presentByObject,zu,234,object-axis-present-review-hura,NO
ikusten zaituzte,ikusi,presentByObject,zuek,234,object-axis-present-review-hura,NO
jaten nau,jan,presentByObject,ni,234,object-axis-present-review-hura,NO
jaten gaitu,jan,presentByObject,gu,234,object-axis-present-review-hura,NO
jaten zaitu,jan,presentByObject,zu,234,object-axis-present-review-hura,NO
jaten zaituzte,jan,presentByObject,zuek,234,object-axis-present-review-hura,NO
edaten nau,edan,presentByObject,ni,234,object-axis-present-review-hura,NO
edaten gaitu,edan,presentByObject,gu,234,object-axis-present-review-hura,NO
edaten zaitu,edan,presentByObject,zu,234,object-axis-present-review-hura,NO
edaten zaituzte,edan,presentByObject,zuek,234,object-axis-present-review-hura,NO
erosten nau,erosi,presentByObject,ni,234,object-axis-present-review-hura,NO
erosten gaitu,erosi,presentByObject,gu,234,object-axis-present-review-hura,NO
erosten zaitu,erosi,presentByObject,zu,234,object-axis-present-review-hura,NO
erosten zaituzte,erosi,presentByObject,zuek,234,object-axis-present-review-hura,NO
hartzen nau,hartu,presentByObject,ni,234,object-axis-present-review-hura,NO
hartzen gaitu,hartu,presentByObject,gu,234,object-axis-present-review-hura,NO
hartzen zaitu,hartu,presentByObject,zu,234,object-axis-present-review-hura,NO
hartzen zaituzte,hartu,presentByObject,zuek,234,object-axis-present-review-hura,NO
nahi nau,nahi,presentByObject,ni,234,object-axis-present-review-hura,NO
nahi gaitu,nahi,presentByObject,gu,234,object-axis-present-review-hura,NO
nahi zaitu,nahi,presentByObject,zu,234,object-axis-present-review-hura,NO
nahi zaituzte,nahi,presentByObject,zuek,234,object-axis-present-review-hura,NO
nahi ditu,nahi,presentByObject,haiek,234,object-axis-present-review-hura,YES
behar nau,behar,presentByObject,ni,234,object-axis-present-review-hura,NO
behar gaitu,behar,presentByObject,gu,234,object-axis-present-review-hura,NO
behar zaitu,behar,presentByObject,zu,234,object-axis-present-review-hura,NO
behar zaituzte,behar,presentByObject,zuek,234,object-axis-present-review-hura,NO
behar ditu,behar,presentByObject,haiek,234,object-axis-present-review-hura,NO
entzuten nau,entzun,presentByObject,ni,234,object-axis-present-review-hura,NO
entzuten gaitu,entzun,presentByObject,gu,234,object-axis-present-review-hura,NO
entzuten zaitu,entzun,presentByObject,zu,234,object-axis-present-review-hura,NO
entzuten zaituzte,entzun,presentByObject,zuek,234,object-axis-present-review-hura,NO
ulertzen nau,ulertu,presentByObject,ni,234,object-axis-present-review-hura,NO
ulertzen gaitu,ulertu,presentByObject,gu,234,object-axis-present-review-hura,NO
ulertzen zaitu,ulertu,presentByObject,zu,234,object-axis-present-review-hura,NO
ulertzen zaituzte,ulertu,presentByObject,zuek,234,object-axis-present-review-hura,NO
ulertzen ditu,ulertu,presentByObject,haiek,234,object-axis-present-review-hura,NO
ezagutzen nau,ezagutu,presentByObject,ni,234,object-axis-present-review-hura,NO
ezagutzen gaitu,ezagutu,presentByObject,gu,234,object-axis-present-review-hura,NO
ezagutzen zaitu,ezagutu,presentByObject,zu,234,object-axis-present-review-hura,NO
ezagutzen zaituzte,ezagutu,presentByObject,zuek,234,object-axis-present-review-hura,NO
ezagutzen ditu,ezagutu,presentByObject,haiek,234,object-axis-present-review-hura,NO
aurkitzen nau,aurkitu,presentByObject,ni,234,object-axis-present-review-hura,NO
aurkitzen gaitu,aurkitu,presentByObject,gu,234,object-axis-present-review-hura,NO
aurkitzen zaitu,aurkitu,presentByObject,zu,234,object-axis-present-review-hura,NO
aurkitzen zaituzte,aurkitu,presentByObject,zuek,234,object-axis-present-review-hura,NO
aurkitzen ditu,aurkitu,presentByObject,haiek,234,object-axis-present-review-hura,NO
bilatzen nau,bilatu,presentByObject,ni,234,object-axis-present-review-hura,NO
bilatzen gaitu,bilatu,presentByObject,gu,234,object-axis-present-review-hura,NO
bilatzen zaitu,bilatu,presentByObject,zu,234,object-axis-present-review-hura,NO
bilatzen zaituzte,bilatu,presentByObject,zuek,234,object-axis-present-review-hura,NO
babesten nau,babestu,presentByObject,ni,234,object-axis-present-review-hura,NO
babesten gaitu,babestu,presentByObject,gu,234,object-axis-present-review-hura,NO
babesten zaitu,babestu,presentByObject,zu,234,object-axis-present-review-hura,NO
babesten zaituzte,babestu,presentByObject,zuek,234,object-axis-present-review-hura,NO
babesten ditu,babestu,presentByObject,haiek,234,object-axis-present-review-hura,NO
bultzatzen nau,bultzatu,presentByObject,ni,234,object-axis-present-review-hura,NO
bultzatzen gaitu,bultzatu,presentByObject,gu,234,object-axis-present-review-hura,NO
bultzatzen zaitu,bultzatu,presentByObject,zu,234,object-axis-present-review-hura,NO
bultzatzen zaituzte,bultzatu,presentByObject,zuek,234,object-axis-present-review-hura,NO
bultzatzen ditu,bultzatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
sustatzen ditu,sustatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
bermatzen ditu,bermatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
ziurtatzen ditu,ziurtatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
gaitzesten nau,gaitzetsi,presentByObject,ni,234,object-axis-present-review-hura,NO
gaitzesten gaitu,gaitzetsi,presentByObject,gu,234,object-axis-present-review-hura,NO
gaitzesten zaitu,gaitzetsi,presentByObject,zu,234,object-axis-present-review-hura,NO
gaitzesten zaituzte,gaitzetsi,presentByObject,zuek,234,object-axis-present-review-hura,NO
gaitzesten ditu,gaitzetsi,presentByObject,haiek,234,object-axis-present-review-hura,NO
sentitzen ditu,sentitu,presentByObject,haiek,234,object-axis-present-review-hura,NO
sumatzen nau,sumatu,presentByObject,ni,234,object-axis-present-review-hura,NO
sumatzen gaitu,sumatu,presentByObject,gu,234,object-axis-present-review-hura,NO
sumatzen zaitu,sumatu,presentByObject,zu,234,object-axis-present-review-hura,NO
sumatzen zaituzte,sumatu,presentByObject,zuek,234,object-axis-present-review-hura,NO
sumatzen ditu,sumatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
aztertzen nau,aztertu,presentByObject,ni,234,object-axis-present-review-hura,NO
aztertzen gaitu,aztertu,presentByObject,gu,234,object-axis-present-review-hura,NO
aztertzen zaitu,aztertu,presentByObject,zu,234,object-axis-present-review-hura,NO
aztertzen zaituzte,aztertu,presentByObject,zuek,234,object-axis-present-review-hura,NO
aztertzen ditu,aztertu,presentByObject,haiek,234,object-axis-present-review-hura,NO
ukatzen ditu,ukatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
bukatzen ditu,bukatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
amaitzen ditu,amaitu,presentByObject,haiek,234,object-axis-present-review-hura,NO
gainditzen ditu,gainditu,presentByObject,haiek,234,object-axis-present-review-hura,NO
bereizten ditu,bereiztu,presentByObject,haiek,234,object-axis-present-review-hura,NO
jasotzen nau,jaso,presentByObject,ni,234,object-axis-present-review-hura,NO
jasotzen gaitu,jaso,presentByObject,gu,234,object-axis-present-review-hura,NO
jasotzen zaitu,jaso,presentByObject,zu,234,object-axis-present-review-hura,NO
jasotzen zaituzte,jaso,presentByObject,zuek,234,object-axis-present-review-hura,NO
jasotzen ditu,jaso,presentByObject,haiek,234,object-axis-present-review-hura,NO
itxaroten nau,itxaron,presentByObject,ni,234,object-axis-present-review-hura,NO
itxaroten gaitu,itxaron,presentByObject,gu,234,object-axis-present-review-hura,NO
itxaroten zaitu,itxaron,presentByObject,zu,234,object-axis-present-review-hura,NO
itxaroten zaituzte,itxaron,presentByObject,zuek,234,object-axis-present-review-hura,NO
itxaroten ditu,itxaron,presentByObject,haiek,234,object-axis-present-review-hura,NO
hausnartzen ditu,hausnartu,presentByObject,haiek,234,object-axis-present-review-hura,NO
pentsatzen nau,pentsatu,presentByObject,ni,234,object-axis-present-review-hura,NO
pentsatzen gaitu,pentsatu,presentByObject,gu,234,object-axis-present-review-hura,NO
pentsatzen zaitu,pentsatu,presentByObject,zu,234,object-axis-present-review-hura,NO
pentsatzen zaituzte,pentsatu,presentByObject,zuek,234,object-axis-present-review-hura,NO
pentsatzen ditu,pentsatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
aldarrikatzen ditu,aldarrikatu,presentByObject,haiek,234,object-axis-present-review-hura,NO
plazaratzen ditu,plazaratu,presentByObject,haiek,234,object-axis-present-review-hura,NO
batzen nau,batu,presentByObject,ni,234,object-axis-present-review-hura,NO
batzen gaitu,batu,presentByObject,gu,234,object-axis-present-review-hura,NO
batzen zaitu,batu,presentByObject,zu,234,object-axis-present-review-hura,NO
batzen zaituzte,batu,presentByObject,zuek,234,object-axis-present-review-hura,NO
batzen ditu,batu,presentByObject,haiek,234,object-axis-present-review-hura,NO
adierazten ditu,adierazi,presentByObject,haiek,234,object-axis-present-review-hura,NO
kontuan hartzen nau,kontuan-hartu,presentByObject,ni,234,object-axis-present-review-hura,NO
kontuan hartzen gaitu,kontuan-hartu,presentByObject,gu,234,object-axis-present-review-hura,NO
kontuan hartzen zaitu,kontuan-hartu,presentByObject,zu,234,object-axis-present-review-hura,NO
kontuan hartzen zaituzte,kontuan-hartu,presentByObject,zuek,234,object-axis-present-review-hura,NO
kontuan hartzen ditu,kontuan-hartu,presentByObject,haiek,234,object-axis-present-review-hura,NO
ninduen,ukan,pastByObject,ni,235,object-axis-past-review-hura,NO
gintuen,ukan,pastByObject,gu,235,object-axis-past-review-hura,NO
zintuen,ukan,pastByObject,zu,235,object-axis-past-review-hura,NO
zintuzten,ukan,pastByObject,zuek,235,object-axis-past-review-hura,NO
ikusi ninduen,ikusi,pastByObject,ni,235,object-axis-past-review-hura,NO
ikusi gintuen,ikusi,pastByObject,gu,235,object-axis-past-review-hura,NO
ikusi zintuen,ikusi,pastByObject,zu,235,object-axis-past-review-hura,NO
ikusi zintuzten,ikusi,pastByObject,zuek,235,object-axis-past-review-hura,NO
jan ninduen,jan,pastByObject,ni,235,object-axis-past-review-hura,NO
jan gintuen,jan,pastByObject,gu,235,object-axis-past-review-hura,NO
jan zintuen,jan,pastByObject,zu,235,object-axis-past-review-hura,NO
jan zintuzten,jan,pastByObject,zuek,235,object-axis-past-review-hura,NO
edan ninduen,edan,pastByObject,ni,235,object-axis-past-review-hura,NO
edan gintuen,edan,pastByObject,gu,235,object-axis-past-review-hura,NO
edan zintuen,edan,pastByObject,zu,235,object-axis-past-review-hura,NO
edan zintuzten,edan,pastByObject,zuek,235,object-axis-past-review-hura,NO
erosi ninduen,erosi,pastByObject,ni,235,object-axis-past-review-hura,NO
erosi gintuen,erosi,pastByObject,gu,235,object-axis-past-review-hura,NO
erosi zintuen,erosi,pastByObject,zu,235,object-axis-past-review-hura,NO
erosi zintuzten,erosi,pastByObject,zuek,235,object-axis-past-review-hura,NO
hartu ninduen,hartu,pastByObject,ni,235,object-axis-past-review-hura,NO
hartu zuen,hartu,pastByObject,hura,235,object-axis-past-review-hura,YES
hartu gintuen,hartu,pastByObject,gu,235,object-axis-past-review-hura,NO
hartu zintuen,hartu,pastByObject,zu,235,object-axis-past-review-hura,NO
hartu zintuzten,hartu,pastByObject,zuek,235,object-axis-past-review-hura,NO
behar ninduen,behar,pastByObject,ni,235,object-axis-past-review-hura,NO
behar zuen,behar,pastByObject,hura,235,object-axis-past-review-hura,YES
behar gintuen,behar,pastByObject,gu,235,object-axis-past-review-hura,NO
behar zintuen,behar,pastByObject,zu,235,object-axis-past-review-hura,NO
behar zintuzten,behar,pastByObject,zuek,235,object-axis-past-review-hura,NO
behar zituen,behar,pastByObject,haiek,235,object-axis-past-review-hura,NO
entzun ninduen,entzun,pastByObject,ni,235,object-axis-past-review-hura,NO
entzun gintuen,entzun,pastByObject,gu,235,object-axis-past-review-hura,NO
entzun zintuen,entzun,pastByObject,zu,235,object-axis-past-review-hura,NO
entzun zintuzten,entzun,pastByObject,zuek,235,object-axis-past-review-hura,NO
ulertu ninduen,ulertu,pastByObject,ni,235,object-axis-past-review-hura,NO
ulertu gintuen,ulertu,pastByObject,gu,235,object-axis-past-review-hura,NO
ulertu zintuen,ulertu,pastByObject,zu,235,object-axis-past-review-hura,NO
ulertu zintuzten,ulertu,pastByObject,zuek,235,object-axis-past-review-hura,NO
ulertu zituen,ulertu,pastByObject,haiek,235,object-axis-past-review-hura,NO
ezagutu ninduen,ezagutu,pastByObject,ni,235,object-axis-past-review-hura,NO
ezagutu gintuen,ezagutu,pastByObject,gu,235,object-axis-past-review-hura,NO
ezagutu zintuen,ezagutu,pastByObject,zu,235,object-axis-past-review-hura,NO
ezagutu zintuzten,ezagutu,pastByObject,zuek,235,object-axis-past-review-hura,NO
ezagutu zituen,ezagutu,pastByObject,haiek,235,object-axis-past-review-hura,NO
aurkitu ninduen,aurkitu,pastByObject,ni,235,object-axis-past-review-hura,NO
aurkitu gintuen,aurkitu,pastByObject,gu,235,object-axis-past-review-hura,NO
aurkitu zintuen,aurkitu,pastByObject,zu,235,object-axis-past-review-hura,NO
aurkitu zintuzten,aurkitu,pastByObject,zuek,235,object-axis-past-review-hura,NO
aurkitu zituen,aurkitu,pastByObject,haiek,235,object-axis-past-review-hura,NO
bilatu ninduen,bilatu,pastByObject,ni,235,object-axis-past-review-hura,NO
bilatu gintuen,bilatu,pastByObject,gu,235,object-axis-past-review-hura,NO
bilatu zintuen,bilatu,pastByObject,zu,235,object-axis-past-review-hura,NO
bilatu zintuzten,bilatu,pastByObject,zuek,235,object-axis-past-review-hura,NO
babestu ninduen,babestu,pastByObject,ni,235,object-axis-past-review-hura,NO
babestu gintuen,babestu,pastByObject,gu,235,object-axis-past-review-hura,NO
babestu zintuen,babestu,pastByObject,zu,235,object-axis-past-review-hura,NO
babestu zintuzten,babestu,pastByObject,zuek,235,object-axis-past-review-hura,NO
babestu zituen,babestu,pastByObject,haiek,235,object-axis-past-review-hura,NO
